                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    481,                0.47049,                0.27755,                0.83426,                 0.9745,                0.92723,                 0.9706,                0.79779,                0.50487,                0.25367,                0.79209,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    482,                0.47858,                0.28957,                0.84527,                0.97448,                0.92758,                0.97035,                0.79854,                0.50275,                0.25344,                0.79183,             6.8049e-05,             6.8049e-05,             6.8049e-05
                    483,                0.48321,                0.30224,                0.85281,                0.98446,                0.92319,                0.97029,                0.79674,                 0.5067,                0.25423,                0.79217,              6.522e-05,              6.522e-05,              6.522e-05
                    484,                0.47216,                0.29276,                0.84448,                0.97667,                0.92375,                0.97004,                0.79546,                0.50818,                0.25437,                0.79241,              6.239e-05,              6.239e-05,              6.239e-05
                    485,                0.49327,                0.29479,                0.84185,                0.97081,                0.93366,                 0.9679,                0.79723,                0.50269,                0.25357,                0.79162,             5.9561e-05,             5.9561e-05,             5.9561e-05
                    486,                0.48609,                0.29586,                0.86432,                0.97378,                0.92897,                0.96826,                0.79752,                0.50336,                0.25408,                0.79157,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    487,                0.46563,                0.28688,                 0.8426,                0.97565,                 0.9303,                0.96827,                0.79789,                0.50243,                0.25377,                0.79156,             5.3902e-05,             5.3902e-05,             5.3902e-05
                    488,                0.47037,                0.27775,                 0.8448,                0.97563,                 0.9299,                0.96688,                0.79772,                0.50086,                0.25223,                0.79148,             5.1072e-05,             5.1072e-05,             5.1072e-05
                    489,                0.46388,                0.28631,                0.84563,                0.97449,                0.93294,                0.96692,                 0.7968,                0.50137,                0.25189,                0.79164,             4.8243e-05,             4.8243e-05,             4.8243e-05
                    490,                 0.4759,                0.28948,                0.86006,                0.97319,                 0.9322,                0.96734,                 0.7987,                0.50099,                0.25223,                0.79158,             4.5414e-05,             4.5414e-05,             4.5414e-05
                    491,                0.50899,                0.27265,                0.80972,                0.98472,                0.92009,                0.96731,                0.80225,                0.48902,                 0.2502,                0.79069,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    492,                0.48935,                0.25862,                0.80148,                0.98028,                0.92253,                0.96852,                0.80765,                0.46426,                0.24587,                0.78868,             3.9755e-05,             3.9755e-05,             3.9755e-05
                    493,                 0.4836,                0.25861,                0.79441,                0.97264,                0.92345,                0.96764,                0.80937,                0.45599,                0.24415,                0.78791,             3.6925e-05,             3.6925e-05,             3.6925e-05
                    494,                0.48516,                0.26357,                0.81207,                0.97309,                0.92416,                0.96712,                0.81173,                0.45232,                0.24342,                0.78767,             3.4096e-05,             3.4096e-05,             3.4096e-05
                    495,                0.49235,                0.26032,                0.79654,                0.98196,                0.91628,                0.96719,                0.81212,                0.44745,                0.24223,                0.78725,             3.1267e-05,             3.1267e-05,             3.1267e-05
                    496,                0.48066,                0.26275,                0.81034,                 0.9783,                0.91816,                0.96756,                0.81387,                0.44526,                0.24142,                0.78708,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    497,                0.46107,                0.25352,                0.79745,                0.97977,                0.92018,                0.96776,                0.81416,                0.44544,                0.24134,                0.78717,             2.5608e-05,             2.5608e-05,             2.5608e-05
                    498,                0.48367,                0.26022,                0.80397,                0.97666,                0.92153,                  0.968,                0.81424,                0.44568,                0.24132,                0.78727,             2.2778e-05,             2.2778e-05,             2.2778e-05
                    499,                 0.4653,                0.25236,                0.80325,                0.97676,                0.92154,                0.96805,                0.81467,                0.44524,                0.24083,                0.78746,             1.9949e-05,             1.9949e-05,             1.9949e-05
                    500,                0.46583,                0.25093,                0.78542,                0.97734,                0.92067,                0.96861,                0.81542,                0.44426,                0.24027,                0.78753,             1.7119e-05,             1.7119e-05,             1.7119e-05
